<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.03	135.396	135.505	134.803	135.258	199525	0	3
2018.01.04	135.258	136.366	135.245	136.118	216362	0	3
2018.01.05	136.117	136.635	135.980	136.025	203735	0	3
2018.01.08	136.209	136.322	135.126	135.441	187762	0	1
2018.01.09	135.440	135.473	134.050	134.521	235322	0	1
2018.01.10	134.520	134.534	133.045	133.258	299863	0	1
2018.01.11	133.260	134.350	133.111	134.019	281643	0	1
2018.01.12	134.019	135.549	133.941	135.499	292856	0	1
2018.01.15	135.503	135.986	135.016	135.688	259634	0	1
2018.01.16	135.687	136.095	134.977	135.460	280577	0	1
2018.01.17	135.460	135.984	135.154	135.635	320368	0	1
2018.01.18	135.638	136.310	135.567	135.846	282984	0	1
2018.01.19	135.845	136.048	135.183	135.421	235483	0	1
2018.01.22	135.655	136.145	135.344	136.021	194721	0	1
2018.01.23	136.019	136.215	135.200	135.548	240631	0	1
2018.01.24	135.548	135.647	134.916	135.475	311599	0	1
2018.01.25	135.476	136.293	135.038	135.893	436201	0	1
2018.01.26	135.898	136.138	134.540	134.946	356181	0	1
2018.01.29	135.008	135.342	134.325	134.881	282176	0	1
2018.01.30	134.880	135.206	134.127	134.931	274788	0	1
2018.01.31	134.936	136.050	134.924	135.585	293321	0	1
2018.02.01	135.585	136.959	135.497	136.864	273620	0	1
2018.02.02	136.864	137.500	136.665	137.219	285285	0	1
2018.02.05	136.943	137.095	134.821	134.861	342015	0	1
2018.02.06	134.862	135.841	133.973	135.720	489377	0	1
2018.02.07	135.722	135.755	133.818	133.940	319431	0	1
2018.02.08	133.940	134.796	132.935	133.107	419805	0	1
2018.02.09	133.109	134.170	131.984	133.306	459948	0	1
2018.02.12	133.308	133.788	132.898	133.728	281774	0	1
2018.02.13	133.728	133.729	132.518	133.128	260799	0	1
2018.02.14	133.129	133.384	131.603	132.849	350141	0	1
2018.02.15	132.849	133.263	132.505	132.657	321965	0	1
2018.02.16	132.657	133.101	131.809	131.895	298700	0	1
2018.02.19	131.899	132.376	131.884	132.328	245483	0	1
2018.02.20	132.328	132.509	132.115	132.472	246224	0	1
2018.02.21	132.472	133.057	132.046	132.113	328962	0	1
2018.02.22	132.113	132.214	131.287	131.682	285911	0	1
2018.02.23	131.683	131.848	130.933	131.407	213052	0	1
2018.02.26	131.578	131.868	131.077	131.857	251739	0	1
2018.02.27	131.857	132.186	131.270	131.344	269007	0	1
2018.02.28	131.344	131.517	129.950	130.004	262429	0	1
2018.03.01	130.005	130.792	129.762	130.286	337264	0	1
2018.03.02	130.287	130.439	129.560	130.243	313465	0	1
2018.03.05	130.027	131.121	129.350	131.084	272083	0	1
2018.03.06	131.085	132.015	130.598	131.083	278949	0	1
2018.03.07	131.082	131.829	131.048	131.793	279692	0	1
2018.03.08	131.793	131.981	130.515	130.968	277151	0	1
2018.03.09	130.966	131.890	130.883	131.422	259141	0	1
2018.03.12	131.576	131.669	130.964	131.147	212947	0	1
2018.03.13	131.145	132.429	131.109	132.017	247657	0	1
2018.03.14	132.018	132.279	131.019	131.370	251454	0	1
2018.03.15	131.369	131.384	130.561	130.826	264373	0	1
2018.03.16	130.824	130.843	130.074	130.274	204667	0	1
2018.03.19	130.134	131.068	129.605	130.795	265304	0	1
2018.03.20	130.797	131.717	130.339	130.413	236158	0	1
2018.03.21	130.412	131.062	130.190	130.796	266478	0	1
2018.03.22	130.796	131.017	128.946	129.350	339745	0	1
2018.03.23	129.349	129.973	129.157	129.391	311533	0	1
2018.03.26	129.515	131.376	129.462	131.309	270403	0	1
2018.03.27	131.309	131.814	130.573	130.717	337965	0	1
2018.03.28	130.720	131.712	130.588	131.466	448302	0	1
2018.03.29	131.467	131.602	130.610	130.991	287380	0	1
2018.03.30	131.004	131.083	130.616	130.925	168324	0	1
2018.04.02	130.933	131.294	129.977	130.188	227461	0	1
2018.04.03	130.188	130.920	129.983	130.707	266383	0	1
2018.04.04	130.707	131.192	130.229	131.174	168185	0	1
2018.04.05	131.174	131.497	131.058	131.205	137717	0	1
2018.04.06	131.205	131.617	131.085	131.330	177220	0	1
2018.04.09	131.204	131.993	131.106	131.518	135173	0	1
2018.04.10	131.518	132.618	131.422	132.476	151080	0	1
2018.04.11	132.478	132.607	132.026	132.109	128105	0	1
2018.04.12	132.109	132.335	131.803	132.220	133055	0	1
2018.04.13	132.221	132.898	132.170	132.365	107541	0	1
2018.04.16	132.582	132.970	132.111	132.621	103315	0	1
2018.04.17	132.621	132.768	132.105	132.419	98831	0	1
2018.04.18	132.419	132.906	132.370	132.721	101299	0	1
2018.04.19	132.721	133.089	132.350	132.585	116137	0	1
2018.04.20	132.584	132.974	132.039	132.288	105016	0	1
2018.04.23	132.350	132.785	132.106	132.686	99933	0	1
2018.04.24	132.688	133.484	132.611	133.160	112647	0	1
2018.04.25	133.161	133.336	132.777	133.147	118765	0	1
2018.04.26	133.142	133.251	132.263	132.358	117719	0	1
2018.04.27	132.358	132.372	131.884	132.272	112821	0	1
2018.04.30	132.296	132.541	131.858	132.039	95967	0	1
2018.05.01	132.039	132.133	131.572	131.808	88967	0	1
2018.05.02	131.808	132.112	131.238	131.299	133666	0	1
2018.05.03	131.299	131.670	130.266	130.836	141471	0	1
2018.05.04	130.836	130.877	129.895	130.494	106284	0	1
2018.05.07	130.466	130.590	129.950	130.110	88927	0	1
2018.05.08	130.110	130.118	129.231	129.386	118939	0	1
2018.05.09	129.386	130.485	129.353	130.080	119131	0	1
2018.05.10	130.080	130.763	130.007	130.387	145238	0	1
2018.05.11	130.387	130.684	129.996	130.616	92209	0	1
2018.05.14	130.655	131.375	130.597	130.859	80771	0	1
2018.05.15	130.862	131.136	130.315	130.333	115972	0	1
2018.05.16	130.331	130.569	129.531	130.323	122930	0	1
2018.05.17	130.323	130.847	130.256	130.692	120814	0	1
2018.05.18	130.692	131.123	130.238	130.354	97182	0	1
