<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.04.19	1.11436	1.11466	1.10699	1.10776	113102	72506723002	51
2016.04.20	1.10777	1.11880	1.10774	1.11754	124507	71645274000	51
2016.04.21	1.11754	1.12339	1.11737	1.11930	129653	87270716040	51
2016.04.22	1.11930	1.12640	1.11918	1.12421	108772	69668694000	51
2016.04.25	1.12266	1.12694	1.12074	1.12404	80788	54490099000	34
2016.04.26	1.12410	1.12454	1.11968	1.12277	96784	62651588000	51
2016.04.27	1.12278	1.12496	1.09445	1.09730	125701	84948233000	34
2016.04.28	1.09730	1.09950	1.09218	1.09567	117553	74022347000	51
2016.04.29	1.09564	1.09924	1.08767	1.08919	100549	75318241000	51
2016.05.02	1.08871	1.09244	1.08416	1.08973	97343	73078261000	51
2016.05.03	1.08968	1.09471	1.07873	1.08069	135106	97462417000	34
2016.05.04	1.08070	1.08891	1.08021	1.08352	135219	93893410000	51
2016.05.05	1.08352	1.08725	1.08260	1.08477	104694	75274349000	51
2016.05.06	1.08478	1.08554	1.07337	1.07603	114538	80075522000	51
2016.05.09	1.07778	1.08205	1.07485	1.07985	96712	66482308000	51
2016.05.10	1.07987	1.09189	1.07928	1.08597	112316	84617480000	51
2016.05.11	1.08597	1.08637	1.07955	1.08034	105524	92597319000	51
2016.05.12	1.08034	1.08059	1.07197	1.07205	103839	101131160000	34
2016.05.13	1.07204	1.07429	1.06997	1.07213	107160	100347744000	51
2016.05.16	1.07319	1.07807	1.07177	1.07342	86537	80932200000	51
2016.05.17	1.07341	1.08048	1.07290	1.07650	108619	100035463000	51
2016.05.18	1.07650	1.07685	1.07081	1.07117	122242	98571428000	51
2016.05.19	1.07131	1.07209	1.06499	1.07026	115959	83618206000	51
2016.05.20	1.07026	1.07118	1.06617	1.06643	79973	60120200000	51
2016.05.23	1.06682	1.06919	1.06177	1.06855	92807	72139932000	51
2016.05.24	1.06855	1.07318	1.06292	1.06357	102732	73861832000	51
2016.05.25	1.06357	1.07056	1.06267	1.06960	103814	83663676000	51
2016.05.26	1.06960	1.07457	1.06617	1.06976	96132	75831651000	51
2016.05.27	1.06977	1.07335	1.06926	1.07245	76918	58965870000	34
2016.05.30	1.07201	1.07365	1.06992	1.07285	61572	46728932000	51
2016.05.31	1.07284	1.07740	1.06487	1.06551	108430	99045445000	38
