<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.06.29	85.781	86.528	85.672	85.991	148371	0	21
2017.06.30	85.989	86.492	85.840	86.343	130214	0	21
2017.07.03	86.352	86.932	86.123	86.799	118226	0	21
2017.07.04	86.800	86.973	85.841	85.997	112261	0	21
2017.07.05	85.998	86.541	85.658	86.043	128551	0	21
2017.07.06	86.044	86.314	85.720	85.763	123979	0	21
2017.07.07	85.762	86.762	85.718	86.590	118366	0	21
2017.07.10	86.638	86.915	86.604	86.741	97729	0	21
2017.07.11	86.741	87.252	86.728	86.981	112055	0	21
2017.07.12	86.980	87.023	86.632	86.981	135461	0	21
2017.07.13	86.981	87.646	86.821	87.641	128539	0	21
2017.07.14	87.642	88.122	87.598	87.919	114727	0	21
2017.07.17	88.052	88.272	87.730	87.746	121893	0	21
2017.07.18	87.752	89.133	87.483	88.667	157693	0	21
2017.07.19	88.668	89.048	88.616	89.012	127507	0	21
2017.07.20	89.011	89.331	88.703	88.957	161951	0	21
2017.07.21	88.957	89.007	87.711	87.904	128001	0	21
2017.07.24	87.939	88.259	87.639	88.096	127794	0	21
2017.07.25	88.095	88.847	87.909	88.805	129729	0	21
2017.07.26	88.803	89.065	88.174	88.878	156164	0	21
2017.07.27	88.878	89.412	88.325	88.660	185023	0	21
2017.07.28	88.660	88.820	88.263	88.367	158861	0	21
2017.07.31	88.294	88.337	87.848	88.218	152795	0	21
2017.08.01	88.218	88.692	87.780	87.844	161686	0	21
2017.08.02	87.844	88.300	87.792	88.162	148808	0	21
2017.08.03	88.163	88.192	87.362	87.464	154572	0	21
2017.08.04	87.461	87.949	87.339	87.740	133418	0	21
2017.08.07	87.879	88.007	87.506	87.566	100075	0	21
2017.08.08	87.567	87.832	87.073	87.094	113010	0	21
2017.08.09	87.095	87.170	86.277	86.756	143806	0	21
2017.08.10	86.758	87.088	85.773	85.830	141274	0	21
2017.08.11	85.824	86.234	85.441	86.145	139716	0	21
2017.08.14	86.105	86.619	86.029	86.203	131430	0	21
2017.08.15	86.200	86.778	86.161	86.521	136748	0	21
2017.08.16	86.521	87.454	86.462	87.222	136293	0	21
2017.08.17	87.223	87.546	86.227	86.336	162003	0	21
2017.08.18	86.337	87.031	85.986	86.464	160699	0	21
2017.08.21	86.728	86.734	86.173	86.529	119399	0	21
2017.08.22	86.529	86.917	86.321	86.771	109233	0	21
2017.08.23	86.771	86.859	86.051	86.136	122605	0	21
2017.08.24	86.136	86.598	85.926	86.591	126590	0	21
2017.08.25	86.592	86.964	86.431	86.684	127015	0	21
2017.08.28	86.807	87.105	85.695	85.994	115785	0	21
2017.08.29	85.996	87.381	85.909	87.156	170150	0	21
2017.08.30	87.158	87.798	86.932	87.194	136055	0	21
2017.08.31	87.197	87.480	87.032	87.365	147803	0	21
2017.09.01	87.366	87.930	87.157	87.835	126829	0	21
2017.09.04	87.419	87.561	86.978	87.146	99636	0	21
2017.09.05	87.145	87.604	86.719	86.886	159525	0	21
2017.09.06	86.885	87.498	86.548	87.427	143305	0	21
2017.09.07	87.428	87.494	86.876	87.204	149811	0	21
2017.09.08	87.207	87.718	86.662	86.823	163760	0	21
2017.09.11	87.230	87.881	87.089	87.743	126499	0	21
2017.09.12	87.744	88.480	87.469	88.382	103615	2897289000	1
2017.09.13	88.381	88.555	88.093	88.223	84873	0	1
2017.09.14	88.221	88.745	87.654	87.943	133468	0	1
2017.09.15	87.942	89.267	87.913	88.656	107230	0	1
2017.09.18	88.811	89.339	88.557	88.777	82311	0	1
2017.09.19	88.776	89.492	88.750	89.314	97697	0	1
2017.09.20	89.312	90.299	89.228	90.224	106910	0	1
2017.09.21	90.224	90.293	88.893	89.143	108081	0	1
2017.09.22	89.145	89.376	88.462	88.942	93170	0	1
2017.09.25	89.374	89.678	88.370	88.661	100051	0	1
2017.09.26	88.662	88.773	88.248	88.508	104152	0	1
2017.09.27	88.510	88.890	88.288	88.625	140105	0	1
2017.09.28	88.624	88.673	88.011	88.233	122110	0	1
2017.09.29	88.232	88.450	87.923	88.065	93384	0	1
2017.10.02	88.356	88.481	88.032	88.247	90955	0	1
2017.10.03	88.248	88.476	88.108	88.376	90404	0	1
2017.10.04	88.378	88.702	88.329	88.634	86533	0	1
2017.10.05	88.634	88.737	87.776	87.887	78837	0	1
2017.10.06	87.886	87.985	87.189	87.189	107509	0	1
2017.10.09	87.425	87.623	87.283	87.327	56256	0	1
2017.10.10	87.326	87.771	87.246	87.425	88028	0	1
2017.10.11	87.427	87.701	87.279	87.667	83849	0	1
2017.10.12	87.668	87.994	87.652	87.834	82943	0	1
2017.10.13	87.833	88.312	87.652	88.236	85974	0	1
2017.10.16	88.172	88.284	87.774	88.035	81424	0	1
2017.10.17	88.035	88.167	87.785	87.964	81301	0	1
2017.10.18	87.963	88.715	87.954	88.707	89397	0	1
2017.10.19	88.708	88.992	88.387	88.694	106542	0	1
2017.10.20	88.693	88.987	88.600	88.609	94995	0	1
2017.10.23	88.973	89.077	88.424	88.516	94110	0	1
2017.10.24	88.515	88.694	88.386	88.617	99312	0	1
2017.10.25	88.619	88.658	87.331	87.515	122971	0	1
2017.10.26	87.515	87.807	87.241	87.356	106377	0	1
2017.10.27	87.358	87.460	87.033	87.235	114592	0	1
2017.10.30	87.200	87.327	86.775	86.926	88163	0	1
2017.10.31	86.925	87.157	86.688	86.970	98890	0	1
2017.11.01	86.969	87.726	86.961	87.614	114937	0	1
2017.11.02	87.613	88.095	87.526	87.950	110667	0	1
2017.11.03	87.948	87.974	87.191	87.235	81681	0	1
2017.11.06	87.336	87.660	87.218	87.452	98067	0	1
2017.11.07	87.451	87.694	86.935	87.063	100888	0	1
2017.11.08	87.066	87.520	86.974	87.477	85862	0	1
2017.11.09	87.474	87.670	86.787	87.082	115912	0	1
2017.11.10	87.077	87.254	86.844	86.873	84728	0	1
2017.11.13	86.938	87.089	86.462	86.508	73579	0	1
2017.11.14	86.508	86.840	86.306	86.533	89609	0	1
2017.11.15	86.535	86.558	85.499	85.604	118793	0	1
2017.11.16	85.602	86.022	85.475	85.767	86946	0	1
2017.11.17	85.766	85.772	84.639	84.785	93111	0	1
2017.11.20	84.607	85.078	84.536	85.023	84640	0	1
2017.11.21	85.021	85.313	84.746	85.204	86247	0	1
2017.11.22	85.202	85.249	84.596	84.720	89391	0	1
2017.11.23	84.720	84.936	84.521	84.833	69861	0	1
2017.11.24	84.837	85.042	84.739	84.908	68728	0	1
2017.11.27	84.983	85.054	84.349	84.541	89955	0	1
2017.11.28	84.542	84.915	84.387	84.904	98709	0	1
2017.11.29	84.903	84.904	84.450	84.742	107335	0	1
2017.11.30	84.743	85.208	84.644	85.143	120327	0	1
2017.12.01	85.142	85.714	84.971	85.303	153015	0	1
2017.12.04	85.659	85.960	85.360	85.535	96469	0	1
2017.12.05	85.537	86.200	85.515	85.521	95477	0	1
2017.12.06	85.521	85.798	84.831	84.983	106235	0	1
