<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.20	114.026	114.383	113.900	114.203	43037	0	1
2020.07.21	114.203	114.755	113.990	114.568	48418	0	1
2020.07.22	114.568	115.400	114.475	115.275	50140	0	1
2020.07.23	115.273	115.672	115.242	115.466	53264	0	1
2020.07.24	115.465	115.484	114.493	115.225	54396	0	1
2020.07.27	115.029	115.275	114.118	114.503	55600	0	1
2020.07.28	114.503	114.831	114.210	114.481	58373	0	2
2020.07.29	114.481	115.082	114.307	115.063	62365	0	1
2020.07.30	115.064	115.342	114.835	115.166	63421	0	1
2020.07.31	115.166	116.295	114.893	115.912	79466	0	2
2020.08.03	115.828	116.118	114.974	115.526	74737	0	1
2020.08.04	115.526	116.017	115.320	115.757	54280	0	1
2020.08.05	115.757	116.509	115.582	116.286	55904	0	1
2020.08.06	116.281	116.350	115.599	115.975	61015	0	1
2020.08.07	115.974	116.111	115.464	116.050	58407	0	1
2020.08.10	115.973	116.016	115.556	115.729	42647	0	3
2020.08.11	115.726	116.424	115.716	116.133	63100	0	1
2020.08.12	116.133	117.420	116.003	117.160	64109	0	2
2020.08.13	117.162	117.604	117.074	117.571	56906	0	1
2020.08.14	117.571	117.635	116.974	117.204	39405	0	1
2020.08.17	117.242	117.442	116.863	116.931	43696	0	2
2020.08.18	116.926	116.955	116.463	116.642	50335	0	1
2020.08.19	116.631	116.912	115.700	115.895	60030	0	1
2020.08.20	115.896	116.588	115.824	116.529	66522	0	2
2020.08.21	116.525	116.588	115.782	116.032	52812	0	1
2020.08.24	116.147	116.616	115.845	116.176	47971	0	1
2020.08.25	116.172	117.271	116.172	117.131	53755	0	1
2020.08.26	117.131	117.379	116.562	116.634	50175	0	1
2020.08.27	116.635	117.329	116.375	117.212	73463	0	1
2020.08.28	117.211	117.877	116.326	116.502	73608	0	1
2020.08.31	116.866	117.795	116.498	117.118	60423	0	1
2020.09.01	117.118	117.492	116.448	116.449	68545	0	3
2020.09.02	116.449	116.672	116.112	116.552	56635	0	2
2020.09.03	116.552	117.005	116.250	116.668	59746	0	1
2020.09.04	116.664	116.789	116.061	116.290	53378	0	3
2020.09.07	116.337	116.469	115.866	115.985	35077	0	1
2020.09.08	115.985	116.021	115.193	115.406	53461	0	1
2020.09.09	115.409	116.450	115.152	116.416	49789	0	1
2020.09.10	116.423	117.298	116.362	116.660	52153	0	1
2020.09.11	116.657	116.984	116.582	116.765	41249	0	3
2020.09.14	116.757	116.911	116.300	116.374	39030	0	1
2020.09.15	116.373	116.770	115.948	116.079	36583	0	2
2020.09.16	116.078	116.178	115.259	115.403	49585	0	1
2020.09.17	115.400	115.407	114.762	115.317	47988	0	1
2020.09.18	115.317	115.463	114.541	114.738	35036	0	1
2020.09.21	114.764	114.799	113.696	114.400	46661	0	1
2020.09.22	114.397	114.465	113.990	114.072	45569	0	1
2020.09.23	114.069	114.260	113.888	113.988	46874	0	1
2020.09.24	113.995	114.374	113.647	113.748	49726	0	1
2020.09.25	113.747	113.916	113.531	113.611	35270	0	2
2020.09.28	113.711	114.225	113.272	114.150	35671	0	2
2020.09.29	114.150	114.981	114.023	114.937	38896	0	1
2020.09.30	114.936	115.046	114.361	114.494	53026	0	1
2020.10.01	114.492	115.165	114.456	114.861	50121	0	2
2020.10.02	114.861	114.876	114.041	114.405	57810	0	1
2020.10.05	114.930	115.594	114.849	115.571	38904	0	1
2020.10.06	115.567	115.698	114.978	115.045	42788	0	2
2020.10.07	115.044	115.741	115.013	115.574	41098	0	3
2020.10.08	115.571	115.736	115.218	115.597	33084	0	1
2020.10.09	115.601	116.167	115.465	116.112	34547	0	1
2020.10.12	116.030	116.064	115.701	115.867	33493	0	1
2020.10.13	115.863	115.970	115.167	115.237	37159	0	1
2020.10.14	115.237	115.400	115.004	115.131	36200	0	2
2020.10.15	115.129	115.336	115.000	115.204	39392	0	2
2020.10.16	115.204	115.450	114.859	115.189	35727	0	1
2020.10.19	115.160	115.986	115.032	115.815	34137	0	4
2020.10.20	115.809	116.584	115.780	116.318	37077	0	3
2020.10.21	116.319	116.375	115.396	115.479	44768	0	1
2020.10.22	115.479	115.645	115.277	115.606	37815	0	2
2020.10.23	115.604	115.909	115.219	115.803	33458	0	1
2020.10.26	115.726	115.948	115.424	115.438	35791	0	2
2020.10.27	115.442	115.574	114.820	115.008	33971	0	1
2020.10.28	115.008	115.015	114.190	114.534	43886	0	2
2020.10.29	114.534	114.895	114.074	114.219	46385	0	2
2020.10.30	114.218	114.466	113.781	114.169	47119	0	2
2020.11.02	114.011	114.336	113.811	113.958	37738	0	2
2020.11.03	113.960	114.927	113.805	114.782	47893	0	1
2020.11.04	114.785	114.970	114.245	114.552	86091	0	1
